ID_UNICO,DIRECTION,MEDIATYPE,QUEUE_ID,QUEUE_NAME,DIVISION_ID,DIVISION_NAME,START_DATE,FINISH_DATE,OFFERED_NUMBER,ANSWERED_NUMBER,ANSWERED_TIME,HANDLE_NUMBER,HANDLE_TIME,ACW_NUMBER,ACW_TIME,ALERT_NUMBER,ALERT_TIME,TACD_NUMBER,TACD_TIME,CONNECTED_NUMBER,CONNECTED_TIME,TALK_NUMBER,TALK_TIME,WAIT_NUMBER,WAIT_TIME,ABANDON_NUMBER,ABANDON_TIME,AGENT_RESPONSE_TIME,AGENT_RESPONSE_NUMBER,HOLD_NUMBER,HOLD_TIME,AVERAGE_AGENT_RESPONSE_NUMBER,AVERAGE_AGENT_RESPONSE_TIME,AVERAGE_CUSTOMER_RESPONSE_NUMBER,AVERAGE_CUSTOMER_RESPONSE_TIME,FIRST_ENGAGEMENT_NUMBER,FIRST_ENGAGEMENT_TIME,FIRST_RESPONSE_NUMBER,FIRST_RESPONSE_TIME,OVER_SLA_NUMBER,ERROR_NUMBER,OUTBOUND_CONNECTED_NUMBER,SHORT_ABANDON_NUMBER,SHORT_ABANDON_TIME,NOT_RESPONDING_NUMBER,NOT_RESPONDING_TIME,BLIND_TRANSFERRED,TRANSFERRED_NUMBER,CONSULT_TRANSFERRED_NUMBER,IVR_NUMBER,IVR_TIME,ACTIVE_CALLBACK_NUMBER,ACTIVE_CALLBACK_TIME,FIRST_DIAL_NUMBER,FIRST_DIAL_TIME,OUTBOUND_NUMBER,OUTBOUND_ATTEMPTED_NUMBER,CONTACTING_NUMBER,CONTACTING_TIME,DIALING_NUMBER,DIALING_TIME,OUTBOUND_ABANDONED_NUMBER,OUTBOUND_ABANDONED_TIME,FECHA_CARGA
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T09:30:00.000-06:00_2026-07-01T10:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T09:30:00.000-06:00,2026-07-01T10:00:00.000-06:00,7,7,7676,7,1741928,,,7,6252,7,7676,7,1994983,7,1741928,7,7676,,,,,,,,,,,,,,,,,,,,,,,,,,,7,245508,7,1741702,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T10:00:00.000-06:00_2026-07-01T10:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T10:00:00.000-06:00,2026-07-01T10:30:00.000-06:00,5,5,6276,5,1406476,,,5,5163,5,6276,5,1636955,5,1406476,5,6276,,,,,,,,,,,,,,,,,,,,,,,,,,,5,223365,5,1375072,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T10:30:00.000-06:00_2026-07-01T11:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T10:30:00.000-06:00,2026-07-01T11:00:00.000-06:00,14,14,18523,15,1147312,1,4545,14,15462,14,18523,15,1906476,15,1142767,14,18523,,,,,,,,,,,,,,,,,,,,,,,,,,,14,743936,14,933341,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:00:00.000-06:00_2026-07-01T11:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:00:00.000-06:00,2026-07-01T11:30:00.000-06:00,4,4,5905,3,869263,,,4,5115,4,5905,3,994961,3,869263,4,5905,,,,,,,,,,,,,,,,,,,,,,,,,,,3,120520,2,509936,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:30:00.000-06:00_2026-07-01T12:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:30:00.000-06:00,2026-07-01T12:00:00.000-06:00,7,7,8991,7,1706572,,,7,7569,7,8991,7,1995603,7,1706572,7,8991,,,,,,,,,,,,,,,,,,,,,,,,,,,7,280094,8,1754134,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:00:00.000-06:00_2026-07-01T12:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:00:00.000-06:00,2026-07-01T12:30:00.000-06:00,1,1,957,2,86385,,,1,824,1,957,2,208992,2,86385,1,957,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120534,1,2495,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:30:00.000-06:00_2026-07-01T13:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:30:00.000-06:00,2026-07-01T13:00:00.000-06:00,2,2,3017,1,377771,,,2,2561,2,3017,1,598752,1,377771,2,3017,,,,,,,,,,,,,,,,,,,,,,,,,,,2,219568,1,351833,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:00:00.000-06:00_2026-07-01T13:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:00:00.000-06:00,2026-07-01T13:30:00.000-06:00,5,5,5540,5,2019218,,,5,4524,5,5540,5,2163854,5,2019218,5,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,5,138463,5,2016909,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:30:00.000-06:00_2026-07-01T14:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:30:00.000-06:00,2026-07-01T14:00:00.000-06:00,5,5,5410,5,1664151,,,5,4465,5,5410,5,1779694,5,1664151,5,5410,,,,,,,,,,,,,,,,,,,,,,,,,,,5,109812,5,1665037,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:00:00.000-06:00_2026-07-01T14:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:00:00.000-06:00,2026-07-01T14:30:00.000-06:00,4,3,4110,3,729348,,,4,33728,4,126322,4,922694,3,729348,4,126322,,,,,,,,,,,,,,,,,,,,1,30220,,,,,,3,67965,3,609218,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:30:00.000-06:00_2026-07-01T15:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:30:00.000-06:00,2026-07-01T15:00:00.000-06:00,5,5,7079,5,1360093,,,5,6177,5,7079,5,1531465,5,1360093,5,7079,,,,,,,,,,,,,,,,,,,,,,,,,,,6,230454,6,1539209,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T15:00:00.000-06:00_2026-07-01T15:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T15:00:00.000-06:00,2026-07-01T15:30:00.000-06:00,5,5,4637,5,1722277,,,5,3793,5,4637,5,1924062,5,1672997,5,4637,,,,,1,49280,,,,,,,,,,,,,,,,,,,,,4,129623,4,1317938,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T15:30:00.000-06:00_2026-07-01T16:00:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T15:30:00.000-06:00,2026-07-01T16:00:00.000-06:00,7,7,7197,7,1604465,,,7,6163,7,7197,7,1797254,7,1604465,7,7197,,,,,,,,,,,,,,,,,,,,,,,,,,,7,185622,7,1597581,,,,,,,,,2026-07-03 10:30:44
outbound_callback_1b211956-f53b-44ce-ba3e-c1e4ae2daffa_HND Cobros EXCON M90_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T16:00:00.000-06:00_2026-07-01T16:30:00.000-06:00,outbound,callback,1b211956-f53b-44ce-ba3e-c1e4ae2daffa,HND Cobros EXCON M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T16:00:00.000-06:00,2026-07-01T16:30:00.000-06:00,16,16,14379,17,1318167,,,16,12172,16,14379,17,1797866,17,1318167,16,14379,,,,,,,,,,,,,,,,,,,,,,,,,,,17,463829,17,1263993,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T08:00:00.000-06:00_2026-07-01T08:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T08:00:00.000-06:00,2026-07-01T08:30:00.000-06:00,1,1,1566,,,,,1,1356,1,1566,,,,,1,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T08:30:00.000-06:00_2026-07-01T09:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T08:30:00.000-06:00,2026-07-01T09:00:00.000-06:00,7,7,8959,6,2821370,,,7,7569,7,8959,6,2956487,6,2051375,7,8959,,,,,3,769995,,,,,,,,,,,,,,,,,,,,,6,126719,6,2819613,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T09:00:00.000-06:00_2026-07-01T09:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T09:00:00.000-06:00,2026-07-01T09:30:00.000-06:00,3,3,3711,5,2855896,2,11478,3,3216,3,3711,5,2905761,5,2671953,3,3711,,,,,2,172465,,,,,,,,,,,,,,,,,,,,,3,55277,3,1998427,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T10:30:00.000-06:00_2026-07-01T11:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T10:30:00.000-06:00,2026-07-01T11:00:00.000-06:00,6,6,13481,4,655694,,,6,12141,6,13481,4,806051,4,655694,6,13481,,,,,,,,,,,,,,,,,,,,,,,,,,,5,174789,6,1126934,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:00:00.000-06:00_2026-07-01T11:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:00:00.000-06:00,2026-07-01T11:30:00.000-06:00,13,13,20711,13,3511470,,,13,17886,13,20711,13,3872246,13,3511470,13,20711,,,,,,,,,,,,,,,,,,,,,,,,,,,12,304567,11,2212137,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:30:00.000-06:00_2026-07-01T12:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:30:00.000-06:00,2026-07-01T12:00:00.000-06:00,9,9,11061,9,3209784,,,9,9389,9,11061,9,3530750,9,3160684,9,11061,,,,,1,49100,,,,,,,,,,,,,,,,,,,,,9,308990,9,3163362,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:00:00.000-06:00_2026-07-01T12:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:00:00.000-06:00,2026-07-01T12:30:00.000-06:00,4,4,4838,5,2301325,,,4,4146,4,4838,5,2446140,5,2201796,4,4838,,,,,1,99529,,,,,,,,,,,,,,,,,,,,,5,139172,5,2298486,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:30:00.000-06:00_2026-07-01T13:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:30:00.000-06:00,2026-07-01T13:00:00.000-06:00,8,8,15504,8,2012563,,,8,14091,8,15504,8,2257127,8,2012563,8,15504,,,,,,,,,,,,,,,,,,,,,,,,,,,8,228515,9,2025752,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:00:00.000-06:00_2026-07-01T13:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:00:00.000-06:00,2026-07-01T13:30:00.000-06:00,5,5,12464,5,980567,,,5,11357,5,12464,5,1244584,5,980567,5,12464,,,,,,,,,,,,,,,,,,,,,,,,,,,5,252726,4,579917,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:30:00.000-06:00_2026-07-01T14:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:30:00.000-06:00,2026-07-01T14:00:00.000-06:00,9,9,15168,8,2048856,,,9,13693,9,15168,8,2380795,8,2048856,9,15168,,,,,,,,,,,,,,,,,,,,,,,,,,,8,317320,8,2022400,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:00:00.000-06:00_2026-07-01T14:30:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:00:00.000-06:00,2026-07-01T14:30:00.000-06:00,9,9,13941,9,2746745,,,9,12163,9,13941,9,3122578,9,2746745,9,13941,,,,,,,,,,,,,,,,,,,,,,,,,,,9,361607,10,3184088,,,,,,,,,2026-07-03 10:30:44
outbound_callback_25620d1a-195c-4a5c-bee1-de8156a00000_HND Cobros PR Vehiculos M30-M60_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:30:00.000-06:00_2026-07-01T15:00:00.000-06:00,outbound,callback,25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:30:00.000-06:00,2026-07-01T15:00:00.000-06:00,4,4,5487,6,2946108,,,4,4832,4,5487,6,3139192,6,2946108,4,5487,,,,,,,,,,,,,,,,,,,,,,,,,,,6,184060,5,1879464,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T08:00:00.000-06:00_2026-07-01T08:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T08:00:00.000-06:00,2026-07-01T08:30:00.000-06:00,1,1,1576,,,,,1,1415,1,1576,,,,,1,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T08:30:00.000-06:00_2026-07-01T09:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T08:30:00.000-06:00,2026-07-01T09:00:00.000-06:00,17,17,50104,16,2534041,,,17,46957,17,50104,16,3350211,16,2534041,17,50104,,,,,,,,,,,,,,,,,,,,,,,,,,,16,767085,17,1221979,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T09:00:00.000-06:00_2026-07-01T09:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T09:00:00.000-06:00,2026-07-01T09:30:00.000-06:00,7,7,18474,9,1543883,1,19241,7,17012,7,18474,9,1803353,9,1524642,7,18474,,,,,,,,,,,,,,,,,,,,,,,,,,,8,256971,7,391760,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T10:30:00.000-06:00_2026-07-01T11:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T10:30:00.000-06:00,2026-07-01T11:00:00.000-06:00,10,10,36886,8,998805,,,10,34941,10,36886,8,1294291,8,998805,10,36886,,,,,,,,,,,,,,,,,,,,,,,,,,,9,280029,9,396526,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:00:00.000-06:00_2026-07-01T11:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:00:00.000-06:00,2026-07-01T11:30:00.000-06:00,18,18,33533,18,2444596,,,18,29717,18,33533,18,3002465,18,2413639,18,33533,,,,,1,30957,,,,,,,,,,,,,,,,,,,,,18,532796,19,1613001,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T11:30:00.000-06:00_2026-07-01T12:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T11:30:00.000-06:00,2026-07-01T12:00:00.000-06:00,13,13,18714,13,3205497,,,13,16154,13,18714,13,3772254,13,3205497,13,18714,,,,,,,,,,,,,,,,,,,,,,,,,,,13,525521,12,1043054,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:00:00.000-06:00_2026-07-01T12:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:00:00.000-06:00,2026-07-01T12:30:00.000-06:00,3,3,4880,5,1283677,,,3,4402,3,4880,5,1362297,5,1226617,3,4880,,,,,1,57060,,,,,,,,,,,,,,,,,,,,,4,65142,4,267451,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T12:30:00.000-06:00_2026-07-01T13:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T12:30:00.000-06:00,2026-07-01T13:00:00.000-06:00,10,10,50603,8,2065979,,,10,48511,10,50603,8,2323254,8,2065979,10,50603,,,,,,,,,,,,,,,,,,,,,,,,,,,10,276484,10,1246178,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:00:00.000-06:00_2026-07-01T13:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:00:00.000-06:00,2026-07-01T13:30:00.000-06:00,15,15,31483,16,2116663,,,15,28597,15,31483,16,2586633,16,2116663,15,31483,,,,,,,,,,,,,,,,,,,,,,,,,,,15,446101,15,881903,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T13:30:00.000-06:00_2026-07-01T14:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T13:30:00.000-06:00,2026-07-01T14:00:00.000-06:00,7,7,47549,7,1820104,,,7,46068,7,47549,7,2058007,7,1820104,7,47549,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,133919,7,834711,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:00:00.000-06:00_2026-07-01T14:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:00:00.000-06:00,2026-07-01T14:30:00.000-06:00,17,16,44084,16,2759025,,,16,40838,16,44084,16,3420178,16,2743384,16,44084,,,,,1,15641,,,,,,,,,,,,,,,,,,,,,16,724193,16,713279,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T14:30:00.000-06:00_2026-07-01T15:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T14:30:00.000-06:00,2026-07-01T15:00:00.000-06:00,4,5,9667,6,961208,,,5,8555,5,9667,6,1289914,6,961208,5,9667,,,,,,,,,,,,,,,,,,,,,,,,,,,6,189355,5,286776,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T15:30:00.000-06:00_2026-07-01T16:00:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T15:30:00.000-06:00,2026-07-01T16:00:00.000-06:00,14,14,58669,12,2300300,,,14,56217,14,58669,12,2751249,12,2300300,14,58669,,,,,,,,,,,,,,,1,,,,,,,,,,,,14,495436,14,1214913,,,,,,,,,2026-07-03 10:30:44
outbound_callback_295114f1-4904-43d7-8c07-579abcde975f_HND Cobros EXCON M30 _7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-07-01T16:00:00.000-06:00_2026-07-01T16:30:00.000-06:00,outbound,callback,295114f1-4904-43d7-8c07-579abcde975f,HND Cobros EXCON M30 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-07-01T16:00:00.000-06:00,2026-07-01T16:30:00.000-06:00,24,24,57932,25,2890318,,,24,45197,24,57932,25,3786717,25,2890318,24,57932,,,,,,,,,,,,,,,,,,,,,,,,,,,23,749458,23,558975,,,,,,,,,2026-07-03 10:30:44
