ID_UNICO,DIRECTION,MEDIATYPE,QUEUE_ID,QUEUE_NAME,DIVISION_ID,DIVISION_NAME,START_DATE,FINISH_DATE,OFFERED_NUMBER,ANSWERED_NUMBER,ANSWERED_TIME,HANDLE_NUMBER,HANDLE_TIME,ACW_NUMBER,ACW_TIME,ALERT_NUMBER,ALERT_TIME,TACD_NUMBER,TACD_TIME,CONNECTED_NUMBER,CONNECTED_TIME,TALK_NUMBER,TALK_TIME,WAIT_NUMBER,WAIT_TIME,ABANDON_NUMBER,ABANDON_TIME,AGENT_RESPONSE_TIME,AGENT_RESPONSE_NUMBER,HOLD_NUMBER,HOLD_TIME,AVERAGE_AGENT_RESPONSE_NUMBER,AVERAGE_AGENT_RESPONSE_TIME,AVERAGE_CUSTOMER_RESPONSE_NUMBER,AVERAGE_CUSTOMER_RESPONSE_TIME,FIRST_ENGAGEMENT_NUMBER,FIRST_ENGAGEMENT_TIME,FIRST_RESPONSE_NUMBER,FIRST_RESPONSE_TIME,OVER_SLA_NUMBER,ERROR_NUMBER,OUTBOUND_CONNECTED_NUMBER,SHORT_ABANDON_NUMBER,SHORT_ABANDON_TIME,NOT_RESPONDING_NUMBER,NOT_RESPONDING_TIME,BLIND_TRANSFERRED,TRANSFERRED_NUMBER,CONSULT_TRANSFERRED_NUMBER,IVR_NUMBER,IVR_TIME,ACTIVE_CALLBACK_NUMBER,ACTIVE_CALLBACK_TIME,FIRST_DIAL_NUMBER,FIRST_DIAL_TIME,OUTBOUND_NUMBER,OUTBOUND_ATTEMPTED_NUMBER,CONTACTING_NUMBER,CONTACTING_TIME,DIALING_NUMBER,DIALING_TIME,OUTBOUND_ABANDONED_NUMBER,OUTBOUND_ABANDONED_TIME,FECHA_CARGA
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T14:00:00.000-06:00_2026-06-29T14:30:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T14:00:00.000-06:00,2026-06-29T14:30:00.000-06:00,51,45,66196,45,5075678,45,1303407,49,55137,51,77640,2,922211,43,3746198,51,77640,6,11444,,,,,,,,,,,,,,1,43,6,11444,4,16865,2,2,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T14:30:00.000-06:00_2026-06-29T15:00:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T14:30:00.000-06:00,2026-06-29T15:00:00.000-06:00,27,23,104501,26,4571525,26,796093,27,46369,27,122620,1,237557,26,3775432,27,122620,4,18119,,,,,,,,,,,,,2,2,22,3,9336,4,24734,1,1,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T15:00:00.000-06:00_2026-06-29T15:30:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T15:00:00.000-06:00,2026-06-29T15:30:00.000-06:00,31,28,37605,26,3646119,26,902451,31,27889,31,52981,,,28,2850973,31,52981,3,15376,,,,,,,,,,,,,,2,28,2,1108,3,8809,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T15:30:00.000-06:00_2026-06-29T16:00:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T15:30:00.000-06:00,2026-06-29T16:00:00.000-06:00,30,27,74058,27,3837122,27,844185,30,40573,30,91454,,,27,2977940,30,91454,3,17396,,,,,,,,,,,,,1,1,27,1,4337,3,20462,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T16:00:00.000-06:00_2026-06-29T16:30:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T16:00:00.000-06:00,2026-06-29T16:30:00.000-06:00,37,35,85389,35,4155528,35,924013,37,67411,37,105158,,,33,3137660,37,105158,2,19769,,,1,1547,,,,,,,,,,1,35,1,3079,2,11128,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T16:30:00.000-06:00_2026-06-29T17:00:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T16:30:00.000-06:00,2026-06-29T17:00:00.000-06:00,15,11,47818,13,1553780,13,173498,15,54940,15,59925,,,13,1380282,15,59925,4,12107,,,,,,,,,,,,,,,11,4,12107,4,10930,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a_HND TeleventasMP_Extra_6c9d302d-0e0f-4966-a875-cbbf7ab5e42f_Televentas_2026-06-29T17:00:00.000-06:00_2026-06-29T17:30:00.000-06:00,inbound,voice,c98bf9ec-cc9d-4cb5-bfcf-735e8cf3a10a,HND TeleventasMP_Extra,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2026-06-29T17:00:00.000-06:00,2026-06-29T17:30:00.000-06:00,17,14,248005,14,744746,14,117204,18,87771,17,265590,,,14,627542,17,265590,3,17585,,,,,,,,,,,,,2,4,14,2,6060,4,22032,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T08:00:00.000-06:00_2026-06-29T08:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T08:00:00.000-06:00,2026-06-29T08:30:00.000-06:00,1,1,330438,1,33548,1,30000,1,253,1,330438,1,610067,1,3548,1,330438,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T08:30:00.000-06:00_2026-06-29T09:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T08:30:00.000-06:00,2026-06-29T09:00:00.000-06:00,1,1,8128,1,54057,1,30211,1,176,1,8128,1,301075,1,23846,1,8128,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T09:00:00.000-06:00_2026-06-29T09:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T09:00:00.000-06:00,2026-06-29T09:30:00.000-06:00,5,5,28911,5,288480,5,52343,5,1673,5,28911,4,1909263,5,236137,5,28911,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T09:30:00.000-06:00_2026-06-29T10:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T09:30:00.000-06:00,2026-06-29T10:00:00.000-06:00,7,7,60400,9,2414447,9,95447,10,25371,7,60400,7,5387170,9,2309152,7,60400,,,,,1,9848,,,,,,,,,,,,,,1,12000,8,8,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T10:00:00.000-06:00_2026-06-29T10:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T10:00:00.000-06:00,2026-06-29T10:30:00.000-06:00,3,3,19283,3,122053,3,15913,3,762,3,19283,4,2058989,3,106140,3,19283,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T10:30:00.000-06:00_2026-06-29T11:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T10:30:00.000-06:00,2026-06-29T11:00:00.000-06:00,3,3,17711,3,314641,3,42370,5,24637,3,17711,1,270347,3,272271,3,17711,,,,,,,,,,,,,,,,,,,,2,23983,3,3,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T11:00:00.000-06:00_2026-06-29T11:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T11:00:00.000-06:00,2026-06-29T11:30:00.000-06:00,4,4,28323,4,212336,4,69240,4,734,4,28323,4,2162117,4,143096,4,28323,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T11:30:00.000-06:00_2026-06-29T12:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T11:30:00.000-06:00,2026-06-29T12:00:00.000-06:00,4,3,4459,3,157818,3,43086,3,857,4,15514,5,1172261,3,114732,4,15514,1,11055,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T12:30:00.000-06:00_2026-06-29T13:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T12:30:00.000-06:00,2026-06-29T13:00:00.000-06:00,7,7,5785,7,610942,7,111481,8,8329,7,5785,5,2037145,8,527063,7,5785,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T13:00:00.000-06:00_2026-06-29T13:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T13:00:00.000-06:00,2026-06-29T13:30:00.000-06:00,7,7,26238,8,494465,8,125160,7,1610,7,26238,8,3572468,7,341703,7,26238,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T13:30:00.000-06:00_2026-06-29T14:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T13:30:00.000-06:00,2026-06-29T14:00:00.000-06:00,,,,,,,,,,,,1,798367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T14:00:00.000-06:00_2026-06-29T14:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T14:00:00.000-06:00,2026-06-29T14:30:00.000-06:00,3,3,1556,2,93572,2,9249,3,531,3,1556,1,1187793,2,84323,3,1556,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T14:30:00.000-06:00_2026-06-29T15:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T14:30:00.000-06:00,2026-06-29T15:00:00.000-06:00,5,5,2829,5,383999,5,59051,6,12803,5,2829,5,2116686,5,324948,5,2829,,,,,,,,,,,,,,,,,,,,1,11988,5,5,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T15:00:00.000-06:00_2026-06-29T15:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T15:00:00.000-06:00,2026-06-29T15:30:00.000-06:00,2,2,895,3,660569,3,18565,2,345,2,895,4,1910567,3,642004,2,895,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T15:30:00.000-06:00_2026-06-29T16:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T15:30:00.000-06:00,2026-06-29T16:00:00.000-06:00,9,9,4316,8,919716,8,94726,9,1502,9,4316,6,1469206,8,824990,9,4316,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T16:00:00.000-06:00_2026-06-29T16:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T16:00:00.000-06:00,2026-06-29T16:30:00.000-06:00,8,8,4119,13,1757208,13,144857,12,23740,8,4119,8,5061485,13,1612351,8,4119,,,,,,,,,,,,,,,,1,,,,,,10,10,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T16:30:00.000-06:00_2026-06-29T17:00:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T16:30:00.000-06:00,2026-06-29T17:00:00.000-06:00,3,3,1280,3,125959,3,25791,3,442,3,1280,3,1129834,3,100168,3,1280,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2026-07-02 10:30:41
inbound_voice_def201e5-3621-4772-bf67-d6f9e4bbce84_HND IN_COBROS_PR_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T17:00:00.000-06:00_2026-06-29T17:30:00.000-06:00,inbound,voice,def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T17:00:00.000-06:00,2026-06-29T17:30:00.000-06:00,,,,,,,,,,,,1,602367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T08:00:00.000-06:00_2026-06-29T08:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T08:00:00.000-06:00,2026-06-29T08:30:00.000-06:00,6,6,7123,5,632847,,,6,6145,6,7123,5,889555,5,632847,6,7123,,,,,,,,,,,,,,,,,,,,,,,,,,,5,250567,5,623822,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T08:30:00.000-06:00_2026-06-29T09:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T08:30:00.000-06:00,2026-06-29T09:00:00.000-06:00,8,8,7916,8,1381092,,,8,6527,8,7916,8,1797776,8,1381092,8,7916,,,,,,,,,,,,,,,,,,,,,,,,,,,8,408294,8,1378038,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T09:00:00.000-06:00_2026-06-29T09:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T09:00:00.000-06:00,2026-06-29T09:30:00.000-06:00,5,5,5317,5,1345802,,,5,4379,5,5317,5,1564357,5,1345802,5,5317,,,,,,,,,,,,,,,,,,,,,,,,,,,5,213302,5,1344683,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T09:30:00.000-06:00_2026-06-29T10:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T09:30:00.000-06:00,2026-06-29T10:00:00.000-06:00,8,8,11036,8,1451385,,,8,9750,8,11036,8,1817219,8,1371957,8,11036,,,,,1,79428,,,,,,,,,,,,,,,,,,,,,8,355456,8,1423565,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T10:00:00.000-06:00_2026-06-29T10:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T10:00:00.000-06:00,2026-06-29T10:30:00.000-06:00,6,6,7228,6,1316063,,,6,6014,6,7228,6,1742185,6,1170375,6,7228,,,,,2,145688,,,,,,,,,,,,,,,,,,,,,6,418145,7,1489438,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T10:30:00.000-06:00_2026-06-29T11:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T10:30:00.000-06:00,2026-06-29T11:00:00.000-06:00,8,8,8156,8,1488502,,,8,6859,8,8156,8,2008441,8,1249153,8,8156,,,,,3,239349,,,,,,,,,,,,,,,,,,,,,8,511269,7,1287736,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T11:00:00.000-06:00_2026-06-29T11:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T11:00:00.000-06:00,2026-06-29T11:30:00.000-06:00,5,5,6798,5,1051141,,,5,6079,5,6798,5,1455713,5,1002658,5,6798,,,,,1,48483,,,,,,,,,,,,,,,,,,,,,5,399360,5,1031959,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T11:30:00.000-06:00_2026-06-29T12:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T11:30:00.000-06:00,2026-06-29T12:00:00.000-06:00,7,7,9453,7,1362105,1,41358,7,8306,7,9453,7,1636228,7,1320747,7,9453,,,,,,,,,,,,,,,,,,,,,,,,,,,6,304107,6,1067650,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T12:00:00.000-06:00_2026-06-29T12:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T12:00:00.000-06:00,2026-06-29T12:30:00.000-06:00,,,,1,351432,,,,,,,1,402357,1,351432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50092,1,351101,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T12:30:00.000-06:00_2026-06-29T13:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T12:30:00.000-06:00,2026-06-29T13:00:00.000-06:00,3,3,3647,2,438670,,,3,3210,3,3647,2,673995,2,438670,3,3647,,,,,,,,,,,,,,,,,,,,,,,,,,,2,233129,2,432256,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T13:00:00.000-06:00_2026-06-29T13:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T13:00:00.000-06:00,2026-06-29T13:30:00.000-06:00,4,4,3956,4,1014236,,,4,3279,4,3956,4,1288334,4,1014236,4,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,4,269486,4,1010690,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T13:30:00.000-06:00_2026-06-29T14:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T13:30:00.000-06:00,2026-06-29T14:00:00.000-06:00,8,8,11082,8,1306476,,,8,9947,8,11082,8,1762392,8,1306476,8,11082,,,,,,,,,,,,,,,,,,,,,,,,,,,8,444626,9,1468582,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T14:00:00.000-06:00_2026-06-29T14:30:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T14:00:00.000-06:00,2026-06-29T14:30:00.000-06:00,8,8,9874,8,1471017,,,8,8691,8,9874,8,1979169,8,1471017,8,9874,,,,,,,,,,,,,,,,,,,,,,,,,,,8,498144,7,1173802,,,,,,,,,2026-07-02 10:30:41
outbound_callback_065867f9-cc85-4ec6-becf-d9bbe62511b6_HND Cobros PR CONS M120 V2_7c271255-84d0-418f-b11c-d34854f14822_Cobros_2026-06-29T14:30:00.000-06:00_2026-06-29T15:00:00.000-06:00,outbound,callback,065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-29T14:30:00.000-06:00,2026-06-29T15:00:00.000-06:00,5,5,5965,6,1436530,1,4543,5,5220,5,5965,6,1695135,6,1431987,5,5965,,,,,,,,,,,,,,,,,,,,,,,,,,,5,256081,5,1105872,,,,,,,,,2026-07-02 10:30:41
